0.4069,-0.91891
0.83001,-0.55333
0.70164,0.73384
0.85291,-0.51156
-0.64212,-0.72332
0.81605,0.56904
-0.19825,0.99186
-0.96284,-0.27727
0.96002,-0.25579
0.95982,-0.21051
0.55123,0.83749
0.99689,-0.20093
0.95885,-0.26357
-1.0087,0.081346
0.30333,-0.94969
0.63153,0.78456
-0.88287,0.46449
0.84351,-0.49604
0.26772,-0.95956
0.97361,-0.2613
-0.57632,-0.82166
0.97658,0.21597
0.5909,-0.83183
0.92088,-0.40755
-0.43717,-0.90001
0.057713,-1.0022
-0.056271,-0.99852
-0.79909,0.63962
-0.5495,-0.83051
0.4763,0.87886
-0.26585,-0.9642
0.97112,0.18773
-0.15222,0.98506
0.95231,0.29426
0.82612,0.5697
0.43407,-0.90289
-0.34972,-0.94493
-0.41829,0.91923
0.94867,-0.30837
0.98116,0.22055
-0.91667,0.37167
-0.72565,0.6737
0.10334,-0.99415
0.28608,-0.95743
0.38374,0.92335
-1.0039,0.054646
-0.94293,0.33789
-0.60099,-0.7967
-0.25851,-0.97577
0.046161,-0.98744
-0.14703,0.97264
-0.41966,-0.91273
-0.55637,-0.81714
0.51317,0.85903
0.70889,0.68048
-1.008,0.010086
0.9546,-0.2418
-0.53017,0.85934
-0.8436,-0.51192
0.16673,0.99751
0.0038473,-0.99647
-0.042105,0.98492
-1.0048,-0.03955
-0.30752,-0.95272
0.77382,-0.64073
0.98627,-0.25406
-0.96499,-0.29176
0.6171,0.77659
0.5928,0.79863
-0.057433,1.0027
0.54491,-0.85511
-0.025406,1.0069
0.40827,-0.91851
0.022304,0.99219
0.90739,-0.43743
-0.58076,0.82182
0.31628,0.95556
0.0038005,1.0125
-0.72357,-0.67095
-0.98395,0.17371
-0.58578,0.80187
0.48823,-0.8681
-0.87507,-0.50255
-0.94588,-0.28644
0.86257,-0.49701
-0.22667,0.97282
0.05007,-1.0097
0.031312,-1.0024
-0.74744,0.68945
-0.89431,-0.41833
0.89549,0.46051
0.94071,0.30703
-0.97169,-0.20905
0.1726,-0.97896
0.91581,-0.38901
0.69375,0.72199
-0.91156,-0.41549
-0.98404,0.16855
0.9884,0.058488
-0.5176,0.861
0.52128,0.85661
0.27274,-0.94185
-0.35806,0.94402
-0.97894,-0.18845
0.49988,0.85567
-0.79688,-0.59178
-0.10074,0.9973
-0.58498,-0.8193
-0.37892,-0.92384
-0.021598,-0.9984
-0.95663,0.31027
0.87297,0.50831
0.13502,0.99954
0.83703,-0.52868
0.57229,0.81343
0.47711,-0.88051
-0.97874,-0.22988
0.9718,-0.016795
0.85986,0.45893
-0.94823,0.35924
0.79068,0.62007
0.96519,-0.23511
1.0019,0.036381
0.15396,-0.98345
0.40569,-0.91812
0.69326,-0.72079
0.84789,0.49223
-0.82185,0.57918
-0.065136,0.99642
0.31864,-0.94465
-0.89718,0.3992
0.82625,-0.55693
0.42085,0.92537
-0.094844,0.99299
0.60723,0.78337
0.63664,0.77087
0.67732,-0.71299
-0.88612,-0.47192
-0.95911,-0.29982
0.62757,0.79501
0.61462,-0.79192
-0.71477,-0.69713
-0.60481,0.80543
-1.009,-0.08442
-0.81274,0.58025
0.86859,0.46408
0.062334,0.99829
0.70683,0.69127
0.4071,0.91217
0.050976,0.99517
-0.86977,0.48858
0.93374,0.30534
0.81959,-0.57853
0.93806,-0.34986
-1.0158,0.071458
-0.99974,0.068431
-0.52269,0.83335
0.80021,-0.58449
-0.67303,0.73145
0.75875,0.64738
0.17005,-0.97447
-0.77329,0.62744
0.042363,1.0189
-0.83044,0.57259
0.8066,0.55747
0.68357,0.7302
0.92061,-0.35819
0.96087,-0.26085
-0.89339,-0.44076
0.93556,0.36891
0.085568,0.99974
-0.59977,0.78677
0.44155,-0.89832
0.99286,0.070987
0.9593,0.26856
0.49172,0.88653
-0.59343,-0.81705
-0.095778,-0.99439
-0.59793,-0.80881
-0.97354,0.30595
-0.94982,-0.29246
-0.28028,0.9509
-0.044226,-0.97841
0.36761,0.92238
-0.37884,-0.9421
0.39579,0.91064
-0.68338,0.72631
-0.70217,-0.7186
0.17706,-0.96754
0.87518,0.47091
0.90259,-0.43474
0.17826,-0.99436
-0.99224,0.056315
-0.92614,0.40317
-0.93585,0.34725
-0.35171,0.94012
-0.98806,-0.060727
-1.0132,-0.059008
0.42264,-0.90922
0.28208,-0.9617
-0.61025,-0.77754
-0.72718,0.67021
0.38471,-0.91782
-0.97959,-0.19196
-0.58833,0.81304
0.92079,-0.35898
0.71878,-0.70166
-0.95151,-0.29787
-0.71041,-0.70041
-0.84688,-0.52207
0.25278,0.9799
-0.32931,0.95144
-0.99358,0.1818
0.11292,0.99662
0.54757,-0.8296
0.33171,0.94528
0.14997,0.97481
0.47045,0.86539
0.14948,0.95813
-0.91627,0.40483
-0.36321,0.92694
0.89075,-0.46244
-0.89895,0.41261
0.4039,0.91452
0.81699,-0.55444
0.98483,-0.092073
-0.92801,0.37626
0.76429,0.64612
-0.042302,1.0028
-0.84294,0.53653
-0.83805,-0.55925
-0.073205,0.98848
-0.79578,-0.60118
-0.21642,-0.97812
0.19051,0.96982
0.74587,0.66775
-0.27837,0.97966
-0.42129,0.92408
-0.90615,0.46066
-0.98759,-0.05811
0.86037,0.49444
-0.062378,0.99201
0.32514,-0.95019
0.99167,0.17737
0.89829,-0.42649
-0.11448,-0.97775
-1.0014,0.077105
-0.87803,-0.46481
0.07917,1.0005
-0.96351,0.24058
0.99668,-0.22721
-0.95851,-0.28624
-0.9952,-0.14923
0.12854,0.99401
-1.0043,0.078927
-0.71162,-0.72483
-0.44303,-0.90493
-0.78893,0.61091
-0.66757,0.74699
1.0028,-0.056394
0.97198,0.23583
0.75693,-0.66095
0.85031,-0.51777
0.26885,-0.94838
0.80817,0.55759
-0.066498,0.98938
-0.49593,0.87101
-0.41813,-0.8998
0.64839,0.76169
-0.17631,-0.97465
0.77244,0.62083
-0.56252,-0.84472
-0.9952,0.057385
0.16628,-0.98883
-0.22103,-0.988
0.8389,-0.57516
0.75417,-0.63074
-0.51107,0.86082
-0.33222,-0.94605
0.31156,0.94796
0.96511,0.19159
-0.03353,-0.98793
-1.0094,0.00062516
-0.99107,0.13702
0.8324,-0.56676
-0.77426,-0.64045
-0.73265,-0.67376
0.6326,-0.76752
0.33875,-0.93661
-0.88262,-0.45786
0.41889,0.90747
0.05979,1.0161
0.77283,-0.64379
0.97137,0.16368
-1.0192,0.052158
0.49538,0.85096
0.96783,-0.13787
-0.26123,-0.98408
-1.0016,-0.0084797
-0.9824,0.1994
0.92647,0.37088
-0.41814,-0.90169
0.96922,0.25581
0.89615,0.44255
-0.98958,-0.124
0.81673,0.56429
0.41038,-0.91418
0.4293,-0.916
-0.15349,-0.97622
0.59027,0.79991
-0.52996,-0.84119
-0.98064,-0.11901
0.96976,-0.14891
-0.6171,-0.80335
0.32285,-0.94435
-0.95771,0.27301
-0.92554,0.42294
0.46265,-0.89795
0.87291,0.50216
0.6888,0.72796
0.46082,0.88244
-0.77635,0.62357
0.47794,-0.88201
0.3032,-0.94672
0.92159,0.37129
-0.79489,0.60676
-0.99658,-0.18115
-0.86412,0.48168
-0.5672,-0.84501
-0.67928,-0.72772
-0.24796,0.96571
-0.91781,0.41148
0.9847,0.13061
1.0047,-0.10064
0.50791,0.87187
0.79458,0.61319
-0.69524,0.72309
0.32336,0.9455
-0.99322,0.046753
-0.53744,0.83947
0.97372,-0.27701
0.86797,-0.47675
0.93834,0.33738
-0.075922,-0.9912
-0.11903,0.97912
-0.89558,0.47752
-0.96789,-0.28913
0.92863,-0.36627
-0.87308,0.48528
0.9941,-0.11284
-0.3307,0.9363
-0.30951,-0.9531
-0.50653,-0.85512
-0.9806,-0.23615
-0.31037,-0.96699
-0.4956,-0.8704
0.43287,0.88088
0.70944,0.7388
1.0116,-0.010953
0.47419,0.88514
0.98936,0.20634
-0.92917,-0.36522
0.73218,-0.66873
-0.49479,-0.88359
0.37896,0.93008
-0.66411,0.73525
-0.95898,0.22616
0.99198,-0.0996
0.56826,0.82506
0.61445,-0.78126
-0.61196,-0.7795
-0.71306,0.70275
0.35836,0.93432
-0.89731,0.44992
-0.99104,0.12534
0.71617,0.67872
-0.84446,-0.54268
0.17547,1.015
-0.74356,0.65691
-0.85245,-0.50876
-0.0084585,0.99506
-0.25522,0.96675
-0.74342,-0.6681
-0.11008,0.99131
0.44273,-0.89164
1.0024,-0.10966
-0.11807,-0.98448
-0.558,0.85003
-0.83599,-0.51409
0.79697,0.62741
0.8314,-0.54723
0.72609,-0.68215
0.41971,-0.90663
-0.072673,1.0063
-0.81848,-0.55409
0.99241,0.13062
-0.88678,0.43776
-0.39588,0.92109
0.52948,0.86459
0.43608,0.8968
-0.89854,0.46629
0.81768,0.55304
-0.8256,-0.59489
-0.97603,0.19312
-0.32596,-0.93491
-0.32754,-0.95178
-0.64328,-0.77037
0.96156,0.21952
0.90821,0.40546
-0.41952,0.90264
-1.0009,-0.18704
-0.55166,-0.83272
-0.8369,0.54726
0.41362,-0.89497
-0.17314,-0.96904
0.99983,-0.19072
-0.97684,-0.19793
-0.45677,0.89223
0.79768,0.60717
-0.75781,-0.62244
0.15574,-0.98576
-0.8957,0.45815
0.82711,0.54717
