-0.42708,0.4409,-0.31129
0.47242,-0.15432,-0.017898
-0.0066191,1.0422,-0.49509
-0.82135,1.2448,-0.051053
0.91318,-0.25242,-0.50552
-0.73394,0.61197,0.4993
-0.19742,-0.9681,0.49623
-0.15906,-1.0765,-0.4906
0.47845,1.1857,-0.42735
-0.90168,0.59599,-0.49651
-0.52174,0.43368,0.37506
-0.50744,-0.09338,-0.038233
0.50399,0.13267,0.168
1.4194,-0.39608,0.15687
-0.94219,-1.1804,0.006853
0.841,1.1833,-0.22568
-0.81849,-0.47555,0.5021
0.044678,0.65726,0.36372
0.54197,-0.29863,-0.32879
-0.84128,-1.2389,-0.095431
0.55656,0.031709,-0.23454
-0.50337,0.092809,-0.14582
0.50946,0.031389,0.11346
-0.47534,0.23736,-0.20844
0.19748,-1.1312,-0.48117
-0.97719,-0.063207,0.50426
0.19356,-0.77682,-0.4653
0.78538,0.33929,0.47847
0.8425,-0.062897,-0.4713
-0.53502,-0.89776,0.47912
1.4115,0.45988,-0.14202
-0.83375,0.20746,-0.46263
-1.095,-0.47654,0.45952
1.0079,1.0977,-0.059659
0.83008,-1.1879,-0.15747
0.57543,-1.2462,-0.32065
-1.0511,0.7391,0.41605
0.36179,0.39098,0.1398
0.59056,0.38789,0.42017
0.13511,-0.82223,0.48891
0.81949,1.2491,0.13726
0.17826,0.49146,0.083458
1.1915,0.24969,0.45614
0.2117,0.46801,-0.077146
0.88859,0.028651,-0.48136
0.12266,0.66806,0.3821
-0.80376,0.26647,0.47025
-1.4118,0.31179,-0.23166
-0.76158,-1.293,0.0050748
-0.43158,0.76736,-0.47244
0.35212,-0.35228,-0.099211
1.175,0.86854,0.13989
0.14555,0.92366,0.493
-0.4192,1.4354,0.062338
-0.75642,1.1789,0.31553
-0.50533,0.12867,0.1106
1.1466,0.18468,-0.48005
-1.2075,0.89934,-0.078853
-0.51476,-0.059086,-0.10711
0.44761,0.42903,0.32357
-1.3569,-0.24332,-0.32147
0.40945,0.48764,-0.36303
-0.22669,0.59419,-0.3436
-0.41721,-0.88266,-0.50506
0.62518,0.020866,0.32415
1.4203,0.26802,0.23886
1.1913,0.083713,0.47135
0.28845,0.47135,0.25244
0.4285,0.32761,-0.18213
0.41757,1.3624,0.30755
0.41633,0.28296,0.059223
-0.50185,-0.0084496,0.090683
0.86859,-0.50582,-0.49212
-0.37542,0.94968,-0.49982
-0.0016202,-0.52829,0.1974
0.9411,0.24039,0.50708
-0.68342,-0.54819,0.48681
0.44595,-0.19293,0.0083343
0.22213,0.76217,-0.47035
-0.12791,0.49138,-0.12647
-1.058,0.57376,-0.44033
0.36361,-0.34303,-0.087481
-0.012195,1.44,-0.17964
-0.89295,-0.98455,0.36678
0.88508,0.0076047,0.48631
0.45748,-1.4105,0.16567
0.27554,-0.6473,0.40275
-1.167,0.089635,0.45779
0.27232,0.62764,0.39739
-1.0216,0.73265,0.4283
0.91293,0.49749,0.48513
0.099527,-0.74376,0.43256
-0.22549,-0.4535,-0.10391
0.04277,-0.52875,-0.15134
1.0855,1.0072,0.20043
-0.54892,-0.47244,-0.43148
0.51394,0.36549,0.32863
-0.81334,0.50793,0.50514
-1.2198,-0.38699,-0.41787
0.18955,1.0549,-0.48625
-1.2228,0.48153,-0.37145
-1.451,0.21433,0.16495
0.30658,0.41318,0.10723
0.53322,0.0021547,0.18657
-0.97854,0.91246,-0.37103
0.86588,0.39884,0.48069
-0.13753,0.86651,0.47136
0.44194,-0.91797,0.48958
-0.49334,-0.20511,0.18642
-0.70747,-0.14613,0.42644
-0.34928,-0.35684,-0.12105
0.45205,0.36215,0.27044
-0.075,-0.72711,-0.43734
-1.0793,0.36904,0.48022
1.2253,-0.79445,0.18801
1.4608,-0.30112,-0.14492
-0.07281,1.3253,0.41102
-0.49439,-0.40309,-0.35967
1.1564,0.19347,-0.45051
0.82112,-1.1808,0.23465
-0.70622,-0.92955,0.4543
0.30153,-1.2851,-0.38541
-0.11437,0.96249,-0.48935
-1.0974,0.012296,0.49394
-0.035886,1.2905,0.42037
0.77423,-1.2987,0.043644
-0.63944,-0.496,-0.46587
0.61156,-0.51071,0.45316
-0.85256,-0.17211,-0.46086
-0.46799,-0.17165,-0.0032034
0.044458,0.50208,-0.068852
0.50112,0.97816,-0.47725
1.2351,-0.22901,-0.41892
0.29576,-0.42526,0.041104
-0.70865,-1.3087,-0.037507
-0.21205,-0.82008,-0.49583
-0.17332,1.1771,0.45994
1.0455,-0.76078,-0.40801
1.1051,0.56246,0.40988
0.23094,0.5882,-0.34667
-0.5697,1.3595,-0.18453
-0.78026,-0.37111,-0.48358
0.41994,0.34078,0.21709
-0.1798,-1.0695,0.48365
1.1716,0.40978,0.43461
0.079432,-0.87246,-0.48632
0.57241,-0.1275,-0.28113
0.10642,0.50543,-0.10439
1.3429,-0.64451,0.091655
0.092304,-0.85785,-0.47772
-0.92782,0.41557,-0.50848
0.85686,-0.39882,-0.49422
-1.4566,-0.34232,0.10305
0.80187,-0.98325,-0.41331
-1.144,-0.57392,-0.40354
-0.24319,1.0326,-0.47627
0.75947,-0.59879,0.51756
0.64871,0.017266,0.34065
-0.20085,0.49854,-0.21501
1.3731,0.57438,0.10752
-1.417,0.035901,0.30482
0.16694,-0.61913,-0.35912
0.26132,1.2137,-0.44337
0.53482,-0.084827,-0.22258
-1.1333,0.69684,0.38203
0.74726,0.60588,-0.51679
