================ Training Loss (Wed May 24 16:15:57 2023) ================
================ Training Loss (Wed May 24 16:22:39 2023) ================
================ Training Loss (Wed May 24 16:28:37 2023) ================
================ Training Loss (Wed May 24 16:34:05 2023) ================
================ Training Loss (Wed May 24 16:38:55 2023) ================
================ Training Loss (Wed May 24 16:43:48 2023) ================
================ Training Loss (Wed May 24 16:45:49 2023) ================
(epoch: 1, iters: 800, time: 0.005, data: 2.940) D_A: 0.006 G_A: 0.009 cycle_A: 0.070 idt_A: 0.000 D_B: 0.161 G_B: 0.604 cycle_B: 4.787 idt_B: 0.000 
(epoch: 1, iters: 1600, time: 0.005, data: 0.000) D_A: 0.002 G_A: 0.020 cycle_A: 0.049 idt_A: 0.000 D_B: 0.256 G_B: 0.230 cycle_B: 4.918 idt_B: 0.000 
(epoch: 1, iters: 2400, time: 0.005, data: 0.001) D_A: 0.001 G_A: 0.027 cycle_A: 0.037 idt_A: 0.000 D_B: 0.268 G_B: 0.267 cycle_B: 5.824 idt_B: 0.000 
(epoch: 1, iters: 3200, time: 0.005, data: 0.001) D_A: 0.012 G_A: 0.003 cycle_A: 0.076 idt_A: 0.000 D_B: 0.281 G_B: 0.209 cycle_B: 6.434 idt_B: 0.000 
(epoch: 1, iters: 4000, time: 0.005, data: 0.001) D_A: 0.005 G_A: 0.021 cycle_A: 0.047 idt_A: 0.000 D_B: 0.242 G_B: 0.327 cycle_B: 3.967 idt_B: 0.000 
(epoch: 1, iters: 4800, time: 0.005, data: 0.002) D_A: 0.003 G_A: 0.028 cycle_A: 0.060 idt_A: 0.000 D_B: 0.268 G_B: 0.220 cycle_B: 5.412 idt_B: 0.000 
(epoch: 1, iters: 5600, time: 0.005, data: 0.001) D_A: 0.006 G_A: 0.023 cycle_A: 0.057 idt_A: 0.000 D_B: 0.303 G_B: 0.139 cycle_B: 4.901 idt_B: 0.000 
(epoch: 1, iters: 6400, time: 0.005, data: 0.001) D_A: 0.005 G_A: 0.018 cycle_A: 0.046 idt_A: 0.000 D_B: 0.246 G_B: 0.272 cycle_B: 4.326 idt_B: 0.000 
(epoch: 1, iters: 7200, time: 0.005, data: 0.001) D_A: 0.001 G_A: 0.029 cycle_A: 0.024 idt_A: 0.000 D_B: 0.247 G_B: 0.267 cycle_B: 2.943 idt_B: 0.000 
(epoch: 1, iters: 8000, time: 0.005, data: 0.000) D_A: 0.005 G_A: 0.017 cycle_A: 0.033 idt_A: 0.000 D_B: 0.248 G_B: 0.251 cycle_B: 3.525 idt_B: 0.000 
(epoch: 1, iters: 8800, time: 0.005, data: 0.000) D_A: 0.004 G_A: 0.016 cycle_A: 0.069 idt_A: 0.000 D_B: 0.174 G_B: 0.515 cycle_B: 3.586 idt_B: 0.000 
(epoch: 1, iters: 9600, time: 0.005, data: 0.001) D_A: 0.006 G_A: 0.016 cycle_A: 0.056 idt_A: 0.000 D_B: 0.189 G_B: 0.361 cycle_B: 3.013 idt_B: 0.000 
(epoch: 2, iters: 384, time: 0.005, data: 0.000) D_A: 0.006 G_A: 0.014 cycle_A: 0.043 idt_A: 0.000 D_B: 0.215 G_B: 0.387 cycle_B: 2.853 idt_B: 0.000 
(epoch: 2, iters: 1184, time: 0.005, data: 0.001) D_A: 0.006 G_A: 0.013 cycle_A: 0.041 idt_A: 0.000 D_B: 0.225 G_B: 0.290 cycle_B: 3.231 idt_B: 0.000 
(epoch: 2, iters: 1984, time: 0.005, data: 0.001) D_A: 0.007 G_A: 0.011 cycle_A: 0.034 idt_A: 0.000 D_B: 0.235 G_B: 0.314 cycle_B: 2.376 idt_B: 0.000 
(epoch: 2, iters: 2784, time: 0.005, data: 0.001) D_A: 0.007 G_A: 0.012 cycle_A: 0.022 idt_A: 0.000 D_B: 0.232 G_B: 0.267 cycle_B: 2.218 idt_B: 0.000 
(epoch: 2, iters: 3584, time: 0.005, data: 0.001) D_A: 0.007 G_A: 0.012 cycle_A: 0.027 idt_A: 0.000 D_B: 0.218 G_B: 0.294 cycle_B: 1.733 idt_B: 0.000 
(epoch: 2, iters: 4384, time: 0.005, data: 0.001) D_A: 0.007 G_A: 0.013 cycle_A: 0.028 idt_A: 0.000 D_B: 0.212 G_B: 0.317 cycle_B: 2.154 idt_B: 0.000 
(epoch: 2, iters: 5184, time: 0.005, data: 0.000) D_A: 0.006 G_A: 0.014 cycle_A: 0.022 idt_A: 0.000 D_B: 0.235 G_B: 0.291 cycle_B: 2.227 idt_B: 0.000 
(epoch: 2, iters: 5984, time: 0.005, data: 0.001) D_A: 0.007 G_A: 0.012 cycle_A: 0.019 idt_A: 0.000 D_B: 0.246 G_B: 0.279 cycle_B: 2.823 idt_B: 0.000 
(epoch: 2, iters: 6784, time: 0.005, data: 0.001) D_A: 0.006 G_A: 0.014 cycle_A: 0.024 idt_A: 0.000 D_B: 0.237 G_B: 0.249 cycle_B: 1.687 idt_B: 0.000 
(epoch: 2, iters: 7584, time: 0.005, data: 0.001) D_A: 0.006 G_A: 0.017 cycle_A: 0.010 idt_A: 0.000 D_B: 0.236 G_B: 0.277 cycle_B: 1.915 idt_B: 0.000 
(epoch: 2, iters: 8384, time: 0.005, data: 0.001) D_A: 0.006 G_A: 0.013 cycle_A: 0.029 idt_A: 0.000 D_B: 0.256 G_B: 0.218 cycle_B: 2.839 idt_B: 0.000 
(epoch: 2, iters: 9184, time: 0.005, data: 0.000) D_A: 0.009 G_A: 0.025 cycle_A: 0.041 idt_A: 0.000 D_B: 0.250 G_B: 0.251 cycle_B: 4.388 idt_B: 0.000 
(epoch: 2, iters: 9984, time: 0.005, data: 0.000) D_A: 0.007 G_A: 0.010 cycle_A: 0.175 idt_A: 0.000 D_B: 0.167 G_B: 0.613 cycle_B: 3.109 idt_B: 0.000 
(epoch: 3, iters: 768, time: 0.005, data: 0.001) D_A: 0.007 G_A: 0.011 cycle_A: 0.030 idt_A: 0.000 D_B: 0.161 G_B: 0.513 cycle_B: 2.692 idt_B: 0.000 
(epoch: 3, iters: 1568, time: 0.007, data: 0.001) D_A: 0.007 G_A: 0.010 cycle_A: 0.029 idt_A: 0.000 D_B: 0.227 G_B: 0.331 cycle_B: 2.351 idt_B: 0.000 
(epoch: 3, iters: 2368, time: 0.005, data: 0.001) D_A: 0.008 G_A: 0.008 cycle_A: 0.027 idt_A: 0.000 D_B: 0.250 G_B: 0.255 cycle_B: 1.969 idt_B: 0.000 
(epoch: 3, iters: 3168, time: 0.005, data: 0.000) D_A: 0.008 G_A: 0.009 cycle_A: 0.017 idt_A: 0.000 D_B: 0.257 G_B: 0.258 cycle_B: 1.855 idt_B: 0.000 
(epoch: 3, iters: 3968, time: 0.005, data: 0.000) D_A: 0.008 G_A: 0.008 cycle_A: 0.014 idt_A: 0.000 D_B: 0.248 G_B: 0.243 cycle_B: 2.213 idt_B: 0.000 
(epoch: 3, iters: 4768, time: 0.005, data: 0.000) D_A: 0.008 G_A: 0.009 cycle_A: 0.015 idt_A: 0.000 D_B: 0.250 G_B: 0.262 cycle_B: 1.155 idt_B: 0.000 
(epoch: 3, iters: 5568, time: 0.005, data: 0.000) D_A: 0.008 G_A: 0.009 cycle_A: 0.024 idt_A: 0.000 D_B: 0.241 G_B: 0.317 cycle_B: 1.480 idt_B: 0.000 
(epoch: 3, iters: 6368, time: 0.005, data: 0.000) D_A: 0.008 G_A: 0.009 cycle_A: 0.046 idt_A: 0.000 D_B: 0.252 G_B: 0.267 cycle_B: 1.994 idt_B: 0.000 
(epoch: 3, iters: 7168, time: 0.005, data: 0.000) D_A: 0.007 G_A: 0.010 cycle_A: 0.021 idt_A: 0.000 D_B: 0.243 G_B: 0.355 cycle_B: 1.887 idt_B: 0.000 
(epoch: 3, iters: 7968, time: 0.005, data: 0.000) D_A: 0.008 G_A: 0.009 cycle_A: 0.009 idt_A: 0.000 D_B: 0.246 G_B: 0.262 cycle_B: 1.108 idt_B: 0.000 
(epoch: 3, iters: 8768, time: 0.005, data: 0.000) D_A: 0.008 G_A: 0.009 cycle_A: 0.008 idt_A: 0.000 D_B: 0.234 G_B: 0.305 cycle_B: 0.757 idt_B: 0.000 
(epoch: 3, iters: 9568, time: 0.005, data: 0.000) D_A: 0.008 G_A: 0.008 cycle_A: 0.014 idt_A: 0.000 D_B: 0.256 G_B: 0.221 cycle_B: 1.398 idt_B: 0.000 
(epoch: 4, iters: 352, time: 0.005, data: 0.000) D_A: 0.007 G_A: 0.011 cycle_A: 0.027 idt_A: 0.000 D_B: 0.234 G_B: 0.286 cycle_B: 1.904 idt_B: 0.000 
(epoch: 4, iters: 1152, time: 0.005, data: 0.001) D_A: 0.008 G_A: 0.008 cycle_A: 0.034 idt_A: 0.000 D_B: 0.247 G_B: 0.200 cycle_B: 1.627 idt_B: 0.000 
(epoch: 4, iters: 1952, time: 0.005, data: 0.000) D_A: 0.008 G_A: 0.010 cycle_A: 0.007 idt_A: 0.000 D_B: 0.243 G_B: 0.199 cycle_B: 0.970 idt_B: 0.000 
(epoch: 4, iters: 2752, time: 0.005, data: 0.001) D_A: 0.008 G_A: 0.009 cycle_A: 0.017 idt_A: 0.000 D_B: 0.250 G_B: 0.246 cycle_B: 1.689 idt_B: 0.000 
(epoch: 4, iters: 3552, time: 0.005, data: 0.001) D_A: 0.008 G_A: 0.010 cycle_A: 0.017 idt_A: 0.000 D_B: 0.249 G_B: 0.266 cycle_B: 1.551 idt_B: 0.000 
(epoch: 4, iters: 4352, time: 0.005, data: 0.001) D_A: 0.008 G_A: 0.010 cycle_A: 0.013 idt_A: 0.000 D_B: 0.244 G_B: 0.245 cycle_B: 1.354 idt_B: 0.000 
(epoch: 4, iters: 5152, time: 0.005, data: 0.001) D_A: 0.008 G_A: 0.009 cycle_A: 0.011 idt_A: 0.000 D_B: 0.250 G_B: 0.267 cycle_B: 1.237 idt_B: 0.000 
(epoch: 4, iters: 5952, time: 0.005, data: 0.001) D_A: 0.008 G_A: 0.009 cycle_A: 0.009 idt_A: 0.000 D_B: 0.241 G_B: 0.320 cycle_B: 0.897 idt_B: 0.000 
(epoch: 4, iters: 6752, time: 0.005, data: 0.000) D_A: 0.007 G_A: 0.011 cycle_A: 0.012 idt_A: 0.000 D_B: 0.245 G_B: 0.241 cycle_B: 0.974 idt_B: 0.000 
(epoch: 4, iters: 7552, time: 0.005, data: 0.000) D_A: 0.007 G_A: 0.010 cycle_A: 0.009 idt_A: 0.000 D_B: 0.232 G_B: 0.296 cycle_B: 0.853 idt_B: 0.000 
(epoch: 4, iters: 8352, time: 0.005, data: 0.001) D_A: 0.009 G_A: 0.008 cycle_A: 0.015 idt_A: 0.000 D_B: 0.255 G_B: 0.250 cycle_B: 1.494 idt_B: 0.000 
(epoch: 4, iters: 9152, time: 0.006, data: 0.000) D_A: 0.009 G_A: 0.008 cycle_A: 0.015 idt_A: 0.000 D_B: 0.253 G_B: 0.261 cycle_B: 0.987 idt_B: 0.000 
(epoch: 4, iters: 9952, time: 0.005, data: 0.001) D_A: 0.008 G_A: 0.010 cycle_A: 0.006 idt_A: 0.000 D_B: 0.239 G_B: 0.278 cycle_B: 0.572 idt_B: 0.000 
(epoch: 5, iters: 736, time: 0.005, data: 0.001) D_A: 0.007 G_A: 0.010 cycle_A: 0.006 idt_A: 0.000 D_B: 0.232 G_B: 0.293 cycle_B: 0.685 idt_B: 0.000 
(epoch: 5, iters: 1536, time: 0.005, data: 0.001) D_A: 0.008 G_A: 0.008 cycle_A: 0.021 idt_A: 0.000 D_B: 0.239 G_B: 0.260 cycle_B: 1.974 idt_B: 0.000 
